unique_id,title,authors,year,journal,species,tolerance_metric,heat_tolerance,latitude,longitude
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Acacia salicina,Tcrit,46.562,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Acacia salicina,Tcrit,49.526,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Acacia salicina,Tcrit,49.79,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Acacia salicina,Tcrit,46.894,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Acacia victoriae,Tcrit,48.432,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Acacia victoriae,Tcrit,48.835,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Acacia victoriae,Tcrit,49.904,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Acacia victoriae,Tcrit,48.13,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Backhousia myrtifolia,Tcrit,39.8,-34.4243941,150.89385
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Backhousia myrtifolia,Tcrit,38.077,-34.4243941,150.89385
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Backhousia myrtifolia,Tcrit,44.747,-34.4243941,150.89385
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Backhousia myrtifolia,Tcrit,38.159,-34.4243941,150.89385
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Banksia integrifolia,Tcrit,43.504,-34.4243941,150.89385
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Banksia integrifolia,Tcrit,43.157,-34.4243941,150.89385
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Banksia integrifolia,Tcrit,46.297,-34.4243941,150.89385
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Banksia integrifolia,Tcrit,42.744,-34.4243941,150.89385
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Capparis mitchelli,Tcrit,47.134,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Capparis mitchelli,Tcrit,49.58,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Capparis mitchelli,Tcrit,49.075,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Capparis mitchelli,Tcrit,47.349,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Carex appressa,Tcrit,49.837,-34.4243941,150.89385
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Carex appressa,Tcrit,51.629,-34.4243941,150.89385
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Carex appressa,Tcrit,51.457,-34.4243941,150.89385
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Carex appressa,Tcrit,49.76,-34.4243941,150.89385
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Casuarina pauper,Tcrit,47.416,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Casuarina pauper,Tcrit,48.15,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Casuarina pauper,Tcrit,49.771,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Casuarina pauper,Tcrit,46.553,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Dodonaea viscosa,Tcrit,43.925,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Dodonaea viscosa,Tcrit,45.823,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Dodonaea viscosa,Tcrit,44.447,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Dodonaea viscosa,Tcrit,39.897,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Eucalyptus largiflorens,Tcrit,46.59,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Eucalyptus largiflorens,Tcrit,46.14,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Eucalyptus largiflorens,Tcrit,49.405,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Eucalyptus largiflorens,Tcrit,43.699,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Eucalyptus pauciflora,Tcrit,42.649,-35.9985,148.3346
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Eucalyptus pauciflora,Tcrit,44.437,-35.9985,148.3346
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Eucalyptus pauciflora,Tcrit,48.502,-35.9985,148.3346
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Eucalyptus pauciflora,Tcrit,42.673,-35.9985,148.3346
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Ewartia nubigena,Tcrit,47.959,-35.9985,148.3346
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Ewartia nubigena,Tcrit,48.383,-35.9985,148.3346
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Ewartia nubigena,Tcrit,48.314,-35.9985,148.3346
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Ewartia nubigena,Tcrit,48.314,-35.9985,148.3346
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Flindersia maculosa,Tcrit,41.143,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Flindersia maculosa,Tcrit,43.032,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Flindersia maculosa,Tcrit,43.617,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Flindersia maculosa,Tcrit,39.352,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Leptorhynchos squamatus,Tcrit,49.54,-35.9985,148.3346
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Leptorhynchos squamatus,Tcrit,48.763,-35.9985,148.3346
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Leptorhynchos squamatus,Tcrit,48.763,-35.9985,148.3346
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Leptorhynchos squamatus,Tcrit,47.204,-35.9985,148.3346
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Lomandra longifolia,Tcrit,51.04,-34.4243941,150.89385
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Lomandra longifolia,Tcrit,51.702,-34.4243941,150.89385
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Lomandra longifolia,Tcrit,50.256,-34.4243941,150.89385
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Lomandra longifolia,Tcrit,49.674,-34.4243941,150.89385
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Melaleuca hypericifolia,Tcrit,43.458,-34.4243941,150.89385
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Melaleuca hypericifolia,Tcrit,45.984,-34.4243941,150.89385
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Melaleuca hypericifolia,Tcrit,47.988,-34.4243941,150.89385
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Melaleuca hypericifolia,Tcrit,45.197,-34.4243941,150.89385
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Oxylobium ellipticum,Tcrit,46.451,-35.9985,148.3346
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Oxylobium ellipticum,Tcrit,46.722,-35.9985,148.3346
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Oxylobium ellipticum,Tcrit,49.089,-35.9985,148.3346
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Oxylobium ellipticum,Tcrit,47.071,-35.9985,148.3346
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Pittosporum undulatum,Tcrit,44.847,-34.4243941,150.89385
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Pittosporum undulatum,Tcrit,48.542,-34.4243941,150.89385
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Pittosporum undulatum,Tcrit,48.409,-34.4243941,150.89385
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Pittosporum undulatum,Tcrit,45.264,-34.4243941,150.89385
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Poa costiniana,Tcrit,47.595,-35.9985,148.3346
